7.947836450991842661e+00 -5.216355488953944297e-02 1.569885901012529228e+00
7.994750889259876203e+00 -5.249116582216120652e-03 1.570704712427715810e+00
7.672208265134337957e+00 -3.277917346992481606e-01 1.565075281763570914e+00
7.768090214689635786e+00 -2.319097806779136517e-01 1.566748737554489068e+00
8.193164242975887746e+00 1.931642442827882500e-01 1.574167678854757835e+00
8.117321101035967601e+00 1.173211056701072008e-01 1.572843966370919944e+00
7.911950852687301250e+00 -8.804914785638179309e-02 1.569259579261227389e+00
7.868613101773581420e+00 -1.313868946609722255e-01 1.568503192889091569e+00
8.078442562962203866e+00 7.844256945388183855e-02 1.572165407905591117e+00
7.869152386003732680e+00 -1.308476070616720888e-01 1.568512605233314705e+00
8.000805468813551258e+00 8.054724761140734076e-04 1.570810384941639049e+00
8.240079626953392022e+00 3.919783571562897584e-01 1.574986506682828136e+00
8.103343432170440508e+00 4.071408924955974840e-01 1.572600009806444987e+00
7.686703618057853404e+00 1.423998255037182692e-01 1.565328273481189747e+00
7.942702908385865790e+00 5.502978456924932926e-01 1.569796303904846146e+00
8.065636902166700040e+00 8.251305696774052789e-01 1.571941906789603438e+00
7.853484335690350093e+00 7.648767432804615130e-01 1.568239146091047864e+00
8.074888262575143472e+00 1.138179402016503694e+00 1.572103373551436478e+00
7.845005151644459218e+00 1.060195033355525451e+00 1.568091156512209094e+00
8.085534349332951010e+00 1.452622956211251593e+00 1.572289182801799967e+00
8.039694904290991317e+00 1.558682255071541567e+00 1.571489133728264598e+00
8.183389826482949658e+00 1.854275903457904828e+00 1.573997083099585081e+00
8.261841228869281295e+00 2.084626041831041832e+00 1.575366318405616806e+00
7.936619963633534169e+00 1.911303509723228711e+00 1.569690136511437739e+00
8.184571171780781640e+00 2.311153446016303903e+00 1.574017701372637523e+00
7.761593086567602384e+00 2.040074095930301645e+00 1.566635341138466364e+00
8.125300812151223795e+00 2.555680562207584661e+00 1.572983238578574028e+00
7.758142899513535085e+00 2.340421382097058078e+00 1.566575124099497618e+00
7.513459233239193402e+00 2.247636454326820576e+00 1.562304588572678066e+00
8.086902747178131179e+00 2.972978699310109718e+00 1.572313065910439622e+00
7.654386209938100372e+00 2.692360895971989354e+00 1.564764228261471324e+00
7.818744236201354170e+00 3.008617659253038035e+00 1.567632817021421987e+00
7.722128210465636577e+00 3.063900367956054360e+00 1.565946549266706400e+00
7.818115570597406361e+00 3.311786461251018832e+00 1.567621844723605440e+00
8.277343650345258652e+00 3.922913270519774009e+00 1.575636886651548663e+00
8.065877167182245344e+00 3.863345522634074047e+00 1.571946100281941261e+00
7.758576281871528479e+00 3.707943372726079545e+00 1.566582688060364825e+00
7.952990333743221285e+00 4.054256146994291043e+00 1.569975853172056901e+00
8.222790697249235947e+00 4.475955252259325334e+00 1.574684757970642002e+00
7.892546554677998039e+00 4.297609845251366245e+00 1.568920910371539801e+00
7.890843650147844279e+00 4.447805672484228978e+00 1.568891189038505551e+00
8.040832775365762686e+00 4.749693541872064273e+00 1.571508993290149814e+00
7.907429039908882906e+00 4.768188533283947095e+00 1.569180658744411261e+00
8.311112679568386952e+00 5.323770901200814087e+00 1.576226267289583038e+00
7.849407380694565006e+00 5.013964339898070222e+00 1.568167989709564392e+00
8.193023715970213061e+00 5.509479410640822472e+00 1.574165226146274188e+00
7.813856658976276570e+00 5.282211083899014170e+00 1.567547512518127295e+00
7.815775980146874247e+00 5.436029156457767186e+00 1.567581011292344950e+00
8.095938942031875030e+00 5.868090841549014058e+00 1.572470777227898076e+00
7.899190266098730540e+00 5.823240899714726027e+00 1.569036865032557682e+00
8.099613637646770670e+00 6.175563005958420781e+00 1.572534912773067450e+00
7.768199013443410905e+00 5.996047117767498769e+00 1.566750636423489773e+00
7.644159045707598743e+00 6.023905878454778318e+00 1.564585730482003889e+00
7.992108140699470731e+00 6.523753708046032607e+00 1.570658587826314845e+00
8.215539919728351848e+00 6.899084225356371114e+00 1.574558208095589773e+00
8.182164757991634119e+00 7.017607801596080996e+00 1.573975701701207264e+00
8.240612561588507745e+00 7.227954332302153340e+00 1.574995808191171465e+00
8.151770234961134065e+00 7.291010740202028551e+00 1.573445217082500625e+00
8.333573863909904844e+00 7.624713105611439445e+00 1.576618289039584120e+00
8.172683691270661299e+00 7.615721663373792083e+00 1.573810225727030110e+00
8.198170099768539387e+00 7.793106804812336641e+00 1.574255047448244849e+00
7.885374400525254401e+00 7.632209837775516981e+00 1.568795732575975377e+00
8.088346527767871663e+00 7.987080707097224064e+00 1.572338264624049575e+00
8.124429525048034506e+00 8.175062433502123582e+00 1.572968031642394404e+00
7.946082873164620253e+00 8.148614518944185647e+00 1.569855295412068141e+00
8.399084925302600979e+00 8.753515305648003064e+00 1.577761672746949451e+00
8.372935114514053367e+00 8.879264238371387563e+00 1.577305272612837372e+00
8.303822272836812957e+00 8.962050117345027545e+00 1.576099025734081005e+00
8.284460872072234139e+00 9.094587451122144728e+00 1.575761105549302377e+00
7.836929481633545969e+00 8.798954797632504210e+00 1.567950209328496491e+00
7.708081802860338172e+00 8.822005856560785730e+00 1.565701393161862187e+00
7.965952934506724148e+00 9.231775729335186753e+00 1.570202093576249736e+00
7.700532189715382003e+00 9.118253708162789906e+00 1.565569627492268578e+00
7.908404291950404286e+00 9.478024544883483671e+00 1.569197680104695625e+00
7.950348193841137778e+00 9.671867173503859050e+00 1.569929739163837823e+00
7.753131717883968932e+00 9.626549445504942071e+00 1.566487662559729488e+00
7.562077833236550362e+00 9.587394294176366571e+00 1.563153143208924956e+00
8.140210175671459325e+00 1.031742536512674135e+01 1.573243455997865192e+00
8.488940746081112820e+00 1.081805466861245257e+01 1.579329952634652923e+00
7.971559033688277118e+00 1.045257168492914523e+01 1.570299938168362441e+00
8.137660268801205632e+00 1.077057166401890598e+01 1.573198951783747690e+00
8.089496665770266048e+00 1.087430678444387588e+01 1.572358338144112411e+00
