7.656545734883545506e+00 -3.828189948339256743e-01 1.554374178207935442e+00
8.154926183070772439e+00 -3.516426487013348812e-01 1.569356227289466776e+00
8.324762483112678524e+00 3.712099485716070790e-02 1.574635367559935606e+00
7.895185186745075967e+00 1.225480161579831778e-01 1.571790458069720842e+00
7.932630916676262522e+00 3.085790284032781661e-01 1.578273434384307228e+00
8.095062306998311641e+00 3.412399539951371241e-01 1.581131935965078839e+00
7.972666016687616874e+00 5.249000171986413221e-01 1.580841251074638576e+00
8.108368103889247891e+00 2.466859914026592882e-01 1.576426511547565301e+00
7.686357762023015461e+00 -2.844509552333253088e-01 1.561577070912328002e+00
8.089852436158812665e+00 3.593187147978418872e-01 1.585503993507278553e+00
8.031878534869930419e+00 -7.617298036792610194e-01 1.560383631104967694e+00
7.833003492242768928e+00 9.135871952332266233e-01 1.585008722500276690e+00
8.113032391532071230e+00 8.415710361189678856e-01 1.577227357384149764e+00
8.195641447633523313e+00 6.817625238296594059e-01 1.571691754272299457e+00
8.143832712391708029e+00 7.556246496125902379e-01 1.576025696193396275e+00
8.012688569189025500e+00 7.670438881949964705e-01 1.575782512143689251e+00
7.942264066717439341e+00 6.935439813672102938e-01 1.569945189442984557e+00
8.060665863054337521e+00 9.731696388930711761e-01 1.569681844383886693e+00
7.753580628531537400e+00 1.171869863063023098e+00 1.561727385520387257e+00
7.868469603936142143e+00 8.533616256101790309e-01 1.565072988359594630e+00
8.123549410537695081e+00 1.178409553708688273e+00 1.566264618049911794e+00
7.830056403817514443e+00 2.141455500570929260e+00 1.581174722242715269e+00
7.819975027418298197e+00 2.000947307514474360e+00 1.574262158538058953e+00
8.050925653552232220e+00 1.825476371806805886e+00 1.560124074861532595e+00
7.926815424973833402e+00 2.106304009013141076e+00 1.575118293889863796e+00
7.804517730145766663e+00 2.292771308425054499e+00 1.569984193912260739e+00
7.789145202000982593e+00 2.360921744029837566e+00 1.567276533461540833e+00
7.929596391427844893e+00 2.389755437209104105e+00 1.570424616926274330e+00
7.916009073435741783e+00 2.607874507466343861e+00 1.570290705779181728e+00
7.665379486454602542e+00 2.978845176640279035e+00 1.572483638806970951e+00
7.706082623923254715e+00 2.700799512200683150e+00 1.555485518162104119e+00
7.835586869759428197e+00 2.392951063761182606e+00 1.551387943395031499e+00
8.150934685575032645e+00 3.412144062519002929e+00 1.576118107405282576e+00
7.928032636968788793e+00 3.868188302940388290e+00 1.577118503435297692e+00
7.729660241498697459e+00 4.216306834119711411e+00 1.576037573805848746e+00
7.996690779762061219e+00 4.146648527857875521e+00 1.577520293367375537e+00
8.034323874826981182e+00 3.969695263324396262e+00 1.572419688310415786e+00
7.825795702571024748e+00 3.775798819380193017e+00 1.563370118078910576e+00
7.846459584922016006e+00 4.012210238359076087e+00 1.567583827827373266e+00
8.136113003806705990e+00 4.467291785195054210e+00 1.570495679698754365e+00
7.872551828744675184e+00 5.053381283013893999e+00 1.588977591839441317e+00
8.018885207021632766e+00 4.871067105920191764e+00 1.567803791405332214e+00
8.091553070371151790e+00 4.974136874158046950e+00 1.577476662973174903e+00
8.273503099922011828e+00 5.278607422748756051e+00 1.583504585452585101e+00
7.914225218896148384e+00 4.577455703063824544e+00 1.560346931345505839e+00
8.020398373771936207e+00 5.647801308028086886e+00 1.576238178193083872e+00
7.706263517034640742e+00 5.572253255528313076e+00 1.570876228545892150e+00
7.960467175486122038e+00 6.078229218757345009e+00 1.577097695022605661e+00
8.191326870808589788e+00 5.699253916037195999e+00 1.575604091845689281e+00
8.016704327714123224e+00 6.116475355316302931e+00 1.578399857161665309e+00
7.795002912599664491e+00 6.326594646360875984e+00 1.576824520934148044e+00
8.095168136537596482e+00 6.556650912117236274e+00 1.576560902629436711e+00
7.765774079889896875e+00 6.307286537442633900e+00 1.563626775799497048e+00
8.125195980986751110e+00 6.306302838326114824e+00 1.559456939348153881e+00
7.962986998217777668e+00 6.911545940196860194e+00 1.574522312056977569e+00
7.823659706088476717e+00 7.059566035119341443e+00 1.571306289349090557e+00
8.012382193261949226e+00 6.962836260163140167e+00 1.572606743984714672e+00
7.802879454870295994e+00 7.296136945358249193e+00 1.576598685512925480e+00
8.112137661831628321e+00 7.087406060791932916e+00 1.568604607346339774e+00
7.942645095577272052e+00 7.190738949416896730e+00 1.564304766048740580e+00
8.105821535942105527e+00 7.557791891182409572e+00 1.564860568055651324e+00
7.979574948274177792e+00 7.245351155472496529e+00 1.556635470847547831e+00
8.076123013858749644e+00 7.793777902625408593e+00 1.565550852801160131e+00
8.061212458314669149e+00 8.281223196629639460e+00 1.572162048149583713e+00
8.179773764150896298e+00 7.964966639520649316e+00 1.570044672111830630e+00
7.873170043724344147e+00 8.628360820286617994e+00 1.581919025972423398e+00
8.208870422328244487e+00 8.175467819327723262e+00 1.572339670918776688e+00
8.046325101321674111e+00 8.375148825051461188e+00 1.563890016993563226e+00
7.908381496099952557e+00 8.775870471058970779e+00 1.568793818849883559e+00
8.069106709463740756e+00 9.187161852973503073e+00 1.578247115006219392e+00
8.101503092254763061e+00 9.233103867238002138e+00 1.572960539091274201e+00
7.714233318007445384e+00 9.481718921757789076e+00 1.571543331826732892e+00
8.094512530620551871e+00 9.235386208821683596e+00 1.567515520369036963e+00
7.745240577146763172e+00 1.037405999692980885e+01 1.581696591758663617e+00
8.190648118214712170e+00 9.400738602445814607e+00 1.569127546564908604e+00
7.643884959800550938e+00 9.525842562919176970e+00 1.558385850823817753e+00
8.011104193128469220e+00 1.021689358010157989e+01 1.569938412971435104e+00
7.863957078100030529e+00 9.536563765648669033e+00 1.552008332704323923e+00
8.191341761757946927e+00 1.040912249952790525e+01 1.565182079786323177e+00
8.183314735820218289e+00 1.071355214342580453e+01 1.584502973749460253e+00
8.020214007963996750e+00 1.063477128505831715e+01 1.569593667904621404e+00
8.243019977288854605e+00 1.140527712211398281e+01 1.582801464104193201e+00
7.819347833814948245e+00 1.139101238755716494e+01 1.581563762184373445e+00
7.812544373185406954e+00 1.093154316881334687e+01 1.571645306457139624e+00
8.007639150213327284e+00 1.093841031871814629e+01 1.572145218177968040e+00
8.188257994452207811e+00 1.096744581083394721e+01 1.563471396718693951e+00
7.858017156662384650e+00 1.135901987424299975e+01 1.562604842640718417e+00
8.030637785723898858e+00 1.199327175510671850e+01 1.574617424602352100e+00
7.737558942694964692e+00 1.150357762743285761e+01 1.562695216645644924e+00
7.947844704580268704e+00 1.213469738382318042e+01 1.575154832132780625e+00
7.787005488812071441e+00 1.169312132919536928e+01 3.129880355665556557e+00
8.035753451142175763e+00 1.165321912558980166e+01 3.130019420628240123e+00
8.050307923124258025e+00 1.195189072256857798e+01 3.137288445109736479e+00
8.067758190294306075e+00 1.198995066551327504e+01 3.139472314804279574e+00
8.214640116928315194e+00 1.241144996285792423e+01 3.152309368320298955e+00
8.358116026242125685e+00 1.221013393262581026e+01 3.145260451506112886e+00
8.093566930312046992e+00 1.174208046492192636e+01 3.133709534394113927e+00
