7.994827316662585837e+00 -5.172684345853338465e-03 1.570706046421895152e+00
8.272380353446605383e+00 2.723803554049944453e-01 1.575550260814466030e+00
7.996018471487934320e+00 -3.981533624027585455e-03 1.570726835923878406e+00
8.157759815536760328e+00 1.577598216497257122e-01 1.573549755110043247e+00
7.866867751609084358e+00 -1.331322477476122590e-01 1.568472730731119924e+00
7.636529075023296365e+00 -3.634709140339503208e-01 1.564452562609770725e+00
8.005594683902899078e+00 5.594678482253476366e-03 1.570893972355002388e+00
7.776190914422846490e+00 -2.238090872179784308e-01 1.566890121327059848e+00
8.249040775075126675e+00 2.490407773595900154e-01 1.575142908331547797e+00
7.536484908032609731e+00 -4.635150905030341328e-01 1.562706462332939195e+00
8.192591558433278465e+00 1.925915634341039406e-01 1.574157683688385267e+00
8.356439009663883866e+00 5.083377550691713376e-01 1.577017361292045949e+00
7.745079198512245355e+00 4.887666983814814570e-02 1.566347119528974430e+00
7.860979009056177524e+00 3.166752123177183353e-01 1.568369952786280885e+00
8.288713110112649218e+00 8.963080453694696192e-01 1.575835321134692268e+00
8.144470563460659562e+00 9.039642317210265787e-01 1.573317813753669192e+00
7.806133729796216336e+00 7.175261380453626936e-01 1.567412722126883429e+00
8.513782713454901341e+00 1.577073862920172154e+00 1.579763526962971065e+00
8.063069038166181812e+00 1.278258919259026793e+00 1.571897089300918537e+00
8.032541014259999557e+00 1.399629613014745422e+00 1.571364274481381607e+00
7.822804829601085252e+00 1.341792169896541376e+00 1.567703687627030051e+00
7.879660153393968081e+00 1.550546227144798284e+00 1.568696000211904806e+00
8.053539048921525279e+00 1.876323862502192075e+00 1.571730759537248723e+00
8.284109114531531759e+00 2.258792657846234508e+00 1.575754966261134538e+00
8.264081768904160796e+00 2.390664045115258318e+00 1.575405423117147485e+00
7.889282093637592475e+00 2.167763104127364837e+00 1.568863934750111211e+00
7.990765784427626528e+00 2.421145529513098804e+00 1.570635159298777062e+00
7.811144189303960594e+00 2.393422666804940757e+00 1.567500171025437261e+00
